,date,Open,Low,High,Close,Volume,macd,macd_signal
13914,2022-02-01 14:45:00,450.38,449.89,450.62,450.44,1643403,0.8949589348887912,1.1114937529567326
13915,2022-02-01 15:00:00,450.43,450.26,451.888,451.63,4541152,0.9454905633159569,1.0782931150285775
13916,2022-02-01 15:15:00,451.64,451.34,452.475,452.32,3665548,1.0293487842965874,1.0685042488821794
13917,2022-02-01 15:30:00,452.32,451.84,452.88,452.66,5241548,1.110441706326469,1.0768917403710374
13918,2022-02-01 15:45:00,452.66,452.54,453.63,452.97,16853389,1.1860507853376134,1.0987235493643528
13919,2022-02-01 09:30:00,450.68,448.78,451.02,449.1,11119717,0.9230544707698982,1.0635897336454618
13920,2022-02-01 09:45:00,449.1,448.62,450.14,449.77,6738816,0.7599313813419712,1.002858063184764
13921,2022-02-01 10:00:00,449.76,446.9384,449.88,449.015,7224503,0.5632402841395105,0.9149345073757132
13922,2022-02-01 10:15:00,449.03,448.11,450.04,448.77,4589644,0.38317472041518386,0.8085825499836075
13923,2022-02-01 10:30:00,448.79,447.95,449.73,448.32,3661037,0.2018336124212965,0.6872327624711453
13924,2022-02-01 10:45:00,448.29,447.89,450.03,450.01,3188513,0.1922719624270144,0.5882406024623191
13925,2022-02-01 11:00:00,450.0,449.48,450.84,450.75,3689382,0.24162084676282802,0.5189166513224209
13926,2022-02-01 11:15:00,450.75,449.4,450.84,449.89,2799409,0.20892700005418874,0.4569187210687745
13927,2022-02-01 11:30:00,449.89,448.98,450.46,450.13,4257951,0.20007652756112293,0.4055502823672442
13928,2022-02-01 11:45:00,450.16,450.07,451.02,450.68,3035108,0.2347369661769676,0.37138761912918894
13929,2022-02-01 12:00:00,450.685,449.63,450.91,449.94,2391234,0.20018617630410063,0.3371473305641713
13930,2022-02-01 12:15:00,449.93,449.55,450.49,450.07,2212203,0.18120551556268083,0.3059589675638732
13931,2022-02-01 12:30:00,450.06,448.97,450.16,449.56,2623775,0.12358584671324024,0.2694843433937466
13932,2022-02-01 12:45:00,449.575,449.14,450.48,450.45,2434105,0.1480309967974449,0.24519367407448628
13933,2022-02-01 13:00:00,450.43,449.53,450.475,449.78,1656460,0.11204892353805462,0.21856472396719998
13934,2022-02-01 13:15:00,449.78,449.62,450.38,450.339,2380718,0.12717352228315804,0.2002864836303916
13935,2022-02-01 13:30:00,450.34,449.61,450.64,450.54,1686896,0.1536081962597109,0.19095082615625547
13936,2022-02-01 13:45:00,450.55,449.91,450.7,450.43,2014824,0.16379367363435904,0.1855193956518762
13937,2022-02-01 14:00:00,450.44,449.91,450.89,450.31,3123923,0.1603345043565696,0.18048241739281487
13938,2022-02-01 14:15:00,450.28,449.5,450.53,450.15,2186893,0.14303362239417083,0.17299265839308606
13939,2022-02-01 14:30:00,450.15,449.81,450.48,450.34,2073344,0.14300548270972513,0.1669952232564139
13940,2022-02-01 14:45:00,450.38,449.89,450.62,450.44,1643403,0.14933095181498857,0.16346236896812882
13941,2022-02-01 15:00:00,450.43,450.26,451.888,451.63,4541152,0.24751380137820433,0.18027265545014395
13942,2022-02-01 15:15:00,451.64,451.34,452.475,452.32,3665548,0.3766597513051124,0.21955007462113765
13943,2022-02-01 15:30:00,452.32,451.84,452.88,452.66,5241548,0.5006725639111096,0.27577457247913206
13944,2022-02-01 15:45:00,452.66,452.54,453.63,452.97,16853389,0.6168572739139222,0.34399111276609007
13945,2022-02-02 09:30:00,455.5,454.56,456.39,454.98,6341254,0.8611973484298687,0.44743235989884583
13946,2022-02-02 09:45:00,454.97,453.9808,455.2,454.51,4650016,1.0053247874560611,0.5590108454102889
13947,2022-02-02 10:00:00,454.54,454.54,456.08,454.79,4297526,1.129124635269136,0.6730336033820583
13948,2022-02-02 10:15:00,454.78,453.86,455.31,454.16,3374580,1.1629948905611514,0.7710258608178769
13949,2022-02-02 10:30:00,454.18,453.39,455.41,455.28,4827067,1.265622641681034,0.8699452169905084
13950,2022-02-02 10:45:00,455.27,454.29,455.79,455.07,3221442,1.3148538125961977,0.9589269361116464
13951,2022-02-02 11:00:00,455.08,453.24,455.31,453.3,3965049,1.1972445725713783,1.006590463403593
13952,2022-02-02 11:15:00,453.29,453.05,454.57,454.28,3489756,1.1696334064827738,1.0391990520194292
13953,2022-02-02 11:30:00,454.28,453.16,454.285,453.9225,2654235,1.1061530523508623,1.052589852085716
13954,2022-02-02 11:45:00,453.91,453.65,454.83,454.76,2241481,1.11062111618088,1.0641961049047488
13955,2022-02-02 12:00:00,454.76,454.3,455.82,455.67,3038085,1.1740576776865623,1.0861684194611114
13956,2022-02-02 12:15:00,455.68,454.915,456.02,455.12,2087279,1.1665044688641046,1.1022356293417102
13957,2022-02-02 12:30:00,455.13,454.76,455.81,455.7799,2013453,1.1999348098851783,1.1217754654504037
13958,2022-02-02 12:45:00,455.77,455.76,456.84,456.82,2613745,1.2954231419115558,1.156505000742634
13959,2022-02-02 13:00:00,456.82,455.85,456.87,456.17,3293089,1.303621428918973,1.185928286377902
13960,2022-02-02 13:15:00,456.2,455.24,456.53,455.68,2119677,1.2561001845068631,1.1999626660036942
13961,2022-02-02 13:30:00,455.68,455.58,456.67,456.41,3868944,1.2627875265257558,1.2125276381081065
13962,2022-02-02 13:45:00,456.42,455.77,456.58,456.2715,2400199,1.2425877229619573,1.2185396550788767
13963,2022-02-02 14:00:00,456.27,456.005,456.84,456.15,2398542,1.2029088144950038,1.2154134869621023
13964,2022-02-02 14:15:00,456.15,455.48,456.51,456.25,2906294,1.1660901960152046,1.2055488287727227
13965,2022-02-02 14:30:00,456.25,456.2,457.44,457.22,3211241,1.2013338402716727,1.2047058310725127
13966,2022-02-02 14:45:00,457.21,456.96,457.7181,457.0,3090637,1.197706110384047,1.2033058869348197
13967,2022-02-02 15:00:00,456.99,456.59,457.63,457.06,2878537,1.186001124171412,1.199844934382138
13968,2022-02-02 15:15:00,457.07,456.94,458.01,457.38,4112174,1.1888419341282201,1.1976443343313545
13969,2022-02-02 15:30:00,457.4,457.08,457.81,457.66,4137904,1.199855766041594,1.1980866206734024
13970,2022-02-02 15:45:00,457.66,456.87,458.12,457.3,15628653,1.1660933179276753,1.1916879601242572
13971,2022-02-03 09:30:00,450.95,450.0,452.34,451.37,7887464,0.653304011651187,1.0840111704296431
13972,2022-02-03 09:45:00,451.36,450.0104,451.38,450.27,6064816,0.15635166044711468,0.8984792684331375
13973,2022-02-03 10:00:00,450.29,450.05,451.78,451.68,5726242,-0.12230162508825515,0.694323089728859
13974,2022-02-03 10:15:00,451.69,451.54,452.82,452.52,4738053,-0.2722174285693768,0.5010149860692119
13975,2022-02-03 10:30:00,452.515,451.9,452.92,452.3799,3093984,-0.39774670561502035,0.32126264773236546
13976,2022-02-03 10:45:00,452.39,451.44,452.59,451.98,2500395,-0.5234639830084689,0.15231732158419858
13977,2022-02-03 11:00:00,451.97,451.24,452.97,452.8,2385645,-0.5505819184818392,0.011737473570991017
13978,2022-02-03 11:15:00,452.815,451.16,452.87,451.58,2660674,-0.6628756637275046,-0.12318515388870811
13979,2022-02-03 11:30:00,451.58,450.83,451.74,451.24,2343416,-0.7704234622678996,-0.2526328155645464
13980,2022-02-03 11:45:00,451.25,450.17,451.43,450.21,2401253,-0.9280700455998385,-0.3877202615716049
13981,2022-02-03 12:00:00,450.21,449.5,450.63,450.42,3104865,-1.0242538924201199,-0.515026987741308
13982,2022-02-03 12:15:00,450.41,449.15,450.415,450.18,2669863,-1.1070844972800842,-0.6334384896490632
13983,2022-02-03 12:30:00,450.17,449.61,450.62,449.8,2197372,-1.189677313084701,-0.7446862543361908
13984,2022-02-03 12:45:00,449.78,449.23,450.085,449.91,2308830,-1.232054279164231,-0.8421598593017989
13985,2022-02-03 13:00:00,449.9199,449.04,449.94,449.595,2759798,-1.2763433063871048,-0.9289965487188602
13986,2022-02-03 13:15:00,449.595,449.52,450.4605,450.07,2023180,-1.2586057259333074,-0.9949183841617497
13987,2022-02-03 13:30:00,450.065,449.76,450.7049,449.98,2067044,-1.2375451631740475,-1.0434437399642094
13988,2022-02-03 13:45:00,449.99,449.68,450.395,449.9728,1347971,-1.2075160024575098,-1.0762581924628694
13989,2022-02-03 14:00:00,449.97,449.76,450.59,450.04,1919374,-1.1648673323524008,-1.0939800204407757
13990,2022-02-03 14:15:00,450.045,449.2614,450.37,449.56,1824612,-1.15646888902387,-1.1064777941573944
13991,2022-02-03 14:30:00,449.55,447.86,449.61,447.91,3533779,-1.268333711042544,-1.1388489775344244
13992,2022-02-03 14:45:00,447.89,447.7,448.49,448.27,3380343,-1.3128051959740787,-1.1736402212223553
13993,2022-02-03 15:00:00,448.265,447.56,448.58,448.34,3475526,-1.3271027389150163,-1.2043327247608877
13994,2022-02-03 15:15:00,448.34,448.31,449.37,448.61,4205450,-1.301642378097597,-1.2237946554282295
13995,2022-02-03 15:30:00,448.62,447.07,448.64,447.475,5959197,-1.357402581125541,-1.250516240567692
13996,2022-02-03 15:45:00,447.47,445.71,447.47,446.65,16914708,-1.451432340408246,-1.2906994605358029
13997,2022-02-04 09:30:00,446.35,445.07,448.13,447.72,5950555,-1.4232057148843182,-1.317200711405506
13998,2022-02-04 09:45:00,447.71,446.24,448.31,447.19,4462026,-1.427151171070534,-1.3391908033385116
13999,2022-02-04 10:00:00,447.17,446.331,447.98,447.775,4556985,-1.367311842771187,-1.3448150112250468
14000,2022-02-04 10:15:00,447.78,446.01,448.72,446.0701,4120545,-1.4408506956105498,-1.3640221481021473
14001,2022-02-04 10:30:00,446.08,444.83,446.97,445.2,4384162,-1.5514563416172678,-1.4015089868051713
14002,2022-02-04 10:45:00,445.1917,444.22,445.43,444.7,3875042,-1.660318812515868,-1.4532709519473108
14003,2022-02-04 11:00:00,444.71,443.94,445.33,444.1,3360897,-1.7745521579489605,-1.5175271931476408
14004,2022-02-04 11:15:00,444.12,443.83,446.22,445.83,3830352,-1.7058227031407682,-1.5551862951462663
14005,2022-02-04 11:30:00,445.83,445.6,447.16,446.9799,3383794,-1.5408053501926133,-1.5523101061555358
14006,2022-02-04 11:45:00,446.98,446.72,447.86,446.84,2993446,-1.4051193289347452,-1.5228719507113777
14007,2022-02-04 12:00:00,446.86,446.45,447.655,447.32,2673943,-1.2445092629471333,-1.4671994131585289
14008,2022-02-04 12:15:00,447.34,447.05,447.76,447.42,2229418,-1.0965155159432243,-1.3930626337154681
14009,2022-02-04 12:30:00,447.47,446.86,448.28,448.09,2478438,-0.9146228022968899,-1.2973746674317526
14010,2022-02-04 12:45:00,448.08,447.8,448.63,448.56,2207925,-0.7241983365934175,-1.1827394012640857
14011,2022-02-04 13:00:00,448.56,448.55,450.21,449.8333,4181293,-0.4651786174628114,-1.0392272445038309
14012,2022-02-04 13:15:00,449.84,449.3932,450.39,449.75,2866404,-0.26358677350054904,-0.8840991503031745
14013,2022-02-04 13:30:00,449.76,449.6,450.83,450.705,2439324,-0.02645827155288316,-0.7125709745531164
14014,2022-02-04 13:45:00,450.71,449.92,450.74,450.64,2614199,0.1544425008739836,-0.5391682794676964
14015,2022-02-04 14:00:00,450.65,449.592,450.82,449.985,3238362,0.24216313453177918,-0.3829019966678013
14016,2022-02-04 14:15:00,450.0,449.32,450.345,450.01,3178917,0.3101247348673155,-0.2442966503607779
14017,2022-02-04 14:30:00,450.018,449.85,451.14,450.39,3349148,0.39015020823711666,-0.11740727864119901
14018,2022-02-04 14:45:00,450.38,450.05,451.0801,451.0599,2596641,0.5018413887036104,0.006442454827762872
14019,2022-02-04 15:00:00,451.06,451.03,452.78,452.5278,4750069,0.7007271695397321,0.1452993977701567
14020,2022-02-04 15:15:00,452.53,451.65,452.63,451.875,3350707,0.7964886540177076,0.2755372490196669
14021,2022-02-04 15:30:00,451.88,450.72,452.56,450.85,4943153,0.7806722825515635,0.37656425572604624
14022,2022-02-04 15:45:00,450.84,448.58,451.04,448.73,11204646,0.5902671791800458,0.4193048404168461
14023,2022-02-07 09:30:00,449.51,448.21,449.88,449.36,5253486,0.4846191103940214,0.43236769441228123
14024,2022-02-07 09:45:00,449.38,448.65,450.41,449.93,4548485,0.4417937674945165,0.4342529090287283
14025,2022-02-07 10:00:00,449.93,448.58,450.31,448.68,2834311,0.30349136188959847,0.4081005996009024
14026,2022-02-07 10:15:00,448.7,448.48,450.115,449.8,2462255,0.28102091462767476,0.3826846626062569
14027,2022-02-07 10:30:00,449.81,449.21,450.86,449.58,2918655,0.2426634882586427,0.354680427736734
14028,2022-02-07 10:45:00,449.62,449.24,450.03,449.79,1777168,0.22659811445663536,0.3290639650807143
14029,2022-02-07 11:00:00,449.79,448.65,450.09,449.2,3745496,0.16436344137008518,0.29612386033858845
14030,2022-02-07 11:15:00,449.19,448.72,449.65,449.18,2908926,0.1121355528678123,0.25932619884443325
14031,2022-02-07 11:30:00,449.18,447.11,449.1807,447.24,3696416,-0.0848194657919521,0.1904970659171562
14032,2022-02-07 11:45:00,447.235,447.2,448.32,448.19,2462323,-0.1623788739636325,0.11992187794099846
14033,2022-02-07 12:00:00,448.19,447.32,448.24,447.55,1885308,-0.27234845160285204,0.04146781203222836
14034,2022-02-07 12:15:00,447.53,447.255,448.18,447.34,1680918,-0.3721554032962331,-0.04125683103346394
14035,2022-02-07 12:30:00,447.33,446.765,447.79,447.53,2006547,-0.43095395059680186,-0.11919625494613154
14036,2022-02-07 12:45:00,447.52,447.38,448.04,447.6201,1957539,-0.4649225679907545,-0.18834151755505613
14037,2022-02-07 13:00:00,447.63,447.44,449.12,448.925,2478218,-0.3821433073393905,-0.227101875511923
14038,2022-02-07 13:15:00,448.92,448.46,449.14,448.99,1309988,-0.30774766657447117,-0.24323103372443267
14039,2022-02-07 13:30:00,449.0,448.955,449.43,449.19,2147712,-0.22999897176919148,-0.24058462133338446
14040,2022-02-07 13:45:00,449.19,448.59,449.61,449.42,1427237,-0.14811610294145794,-0.22209091765499916
14041,2022-02-07 14:00:00,449.43,448.84,449.47,448.98,1220834,-0.1173746404360827,-0.20114766221121588
14042,2022-02-07 14:15:00,448.99,448.88,450.08,450.078,1669050,-0.004362102684694946,-0.1617905503059117
14043,2022-02-07 14:30:00,450.08,449.8,450.46,450.34,1860157,0.10513047934483666,-0.10840634437576202
14044,2022-02-07 14:45:00,450.34,449.72,450.46,449.93,1784702,0.1570106449879063,-0.05532294650302836
14045,2022-02-07 15:00:00,449.9,449.5,450.979,450.96,2564885,0.27803344547766073,0.011348331893109465
14046,2022-02-07 15:15:00,450.965,448.93,450.99,449.0846,2598814,0.22007884819208812,0.0530944351529052
14047,2022-02-07 15:30:00,449.1,447.56,449.4998,447.62,4496604,0.05533061558162444,0.05354167123864905
14048,2022-02-07 15:45:00,447.62,445.85,447.985,447.23,13987207,-0.10548729447600635,0.02173587809571797
14049,2022-02-08 09:30:00,446.73,446.29,447.47,446.73,4207632,-0.2701681380314085,-0.03664492512970732
14050,2022-02-08 09:45:00,446.73,446.06,447.35,446.43,3155092,-0.42004437571114295,-0.11332481524599446
14051,2022-02-08 10:00:00,446.41,445.22,446.55,446.4,3347984,-0.5350751103524658,-0.19767487426728875
14052,2022-02-08 10:15:00,446.4,446.0,447.23,446.3,3016490,-0.6270783912212892,-0.2835555776580888
14053,2022-02-08 10:30:00,446.32,445.82,447.02,446.89,1942165,-0.6449490142242666,-0.3558342649713244
14054,2022-02-08 10:45:00,446.87,446.86,448.31,447.9,2904969,-0.5710305676969369,-0.39887352551644695
14055,2022-02-08 11:00:00,447.92,447.87,449.09,449.07,2979961,-0.4132764507003799,-0.40175411055323357
14056,2022-02-08 11:15:00,449.08,448.66,449.35,448.98,2573105,-0.29214970432752807,-0.3798332293080925
14057,2022-02-08 11:30:00,449.01,449.01,449.985,449.875,2255623,-0.12252447905734698,-0.3283714792579434
14058,2022-02-08 11:45:00,449.89,449.67,450.26,450.07,2009232,0.02732462312366124,-0.2572322587816225
14059,2022-02-08 12:00:00,450.08,449.56,450.47,449.65,2482221,0.11091210063722201,-0.1836033868978536
14060,2022-02-08 12:15:00,449.67,449.47,450.16,450.11,1267513,0.2118320662033284,-0.10451629627761722
14061,2022-02-08 12:30:00,450.12,450.12,451.27,450.9801,2367317,0.35789606126274975,-0.012033824769543816
14062,2022-02-08 12:45:00,451.0,450.51,451.13,450.6,1436816,0.43793370911544116,0.07795968200745318
14063,2022-02-08 13:00:00,450.6,450.15,450.645,450.59,1760223,0.49485284963691356,0.16133831553334527
14064,2022-02-08 13:15:00,450.57,449.621,450.57,449.85,2136589,0.4747769301065432,0.22402603844798488
14065,2022-02-08 13:30:00,449.85,449.72,450.53,449.86,1709318,0.4544350908151955,0.27010784892142703
14066,2022-02-08 13:45:00,449.86,449.64,450.4,450.3599,1150501,0.47319706754342405,0.31072569264582645
14067,2022-02-08 14:00:00,450.36,450.24,450.83,450.38,1114848,0.48410748158926253,0.34540205043451366
14068,2022-02-08 14:15:00,450.38,448.79,450.47,448.92,2288829,0.3706713959375634,0.3504559195351236
14069,2022-02-08 14:30:00,448.92,448.28,449.44,448.615,2583904,0.2532423100743699,0.3310131976429729
14070,2022-02-08 14:45:00,448.61,448.17,449.07,448.71,2828093,0.16593186035169083,0.29799693018471646
14071,2022-02-08 15:00:00,448.71,448.09,450.52,450.41,3137590,0.2312478115905492,0.284647106465883
14072,2022-02-08 15:15:00,450.42,449.81,450.8,450.17,2445878,0.2606406758194453,0.27984582033659544
14073,2022-02-08 15:30:00,450.18,450.01,451.12,450.55,4361422,0.3110123993512275,0.28607913613952185
14074,2022-02-08 15:45:00,450.53,450.15,451.92,450.89,10195757,0.374055631185513,0.3036744351487201
14075,2022-02-09 09:30:00,455.22,455.005,456.29,456.06,6483276,0.831607386825624,0.4092610254841009
14076,2022-02-09 09:45:00,456.05,455.24,456.37,455.35,4623027,1.1239729231610909,0.5522034050194989
14077,2022-02-09 10:00:00,455.35,455.345,456.36,455.71,3526133,1.368943381279621,0.7155514002715234
14078,2022-02-09 10:15:00,455.7,455.13,456.22,455.92,5142568,1.5620234452610475,0.8848458092694282
14079,2022-02-09 10:30:00,455.93,455.82,456.67,456.045,2973286,1.7054676726509115,1.0489701819457249
14080,2022-02-09 10:45:00,456.05,455.88,456.79,456.775,3289821,1.856650840290797,1.2105063136147394
14081,2022-02-09 11:00:00,456.77,455.75,457.029,455.93,2958792,1.8865333694640753,1.3457117247846067
14082,2022-02-09 11:15:00,455.93,455.823,456.5,456.1901,1586085,1.909195369591714,1.4584084537460282
14083,2022-02-09 11:30:00,456.18,455.925,456.53,456.05,2114259,1.8940172173317364,1.54553020646317
14084,2022-02-09 11:45:00,456.05,455.52,456.4899,455.87,1752601,1.846182286446151,1.6056606224597663
14085,2022-02-09 12:00:00,455.88,455.35,456.14,455.88,1806529,1.7884633829153245,1.642221174550878
14086,2022-02-09 12:15:00,455.87,455.72,456.32,456.1,1449862,1.7404105282069509,1.6618590452820925
14087,2022-02-09 12:30:00,456.11,455.8,456.61,456.5,1884052,1.7148373739116778,1.6724547110080095
14088,2022-02-09 12:45:00,456.51,456.28,456.7,456.66,1089433,1.6880226533224345,1.6755682994708945
14089,2022-02-09 13:00:00,456.66,456.1,456.86,456.15,1561432,1.607093483022311,1.661873336181178
14090,2022-02-09 13:15:00,456.16,456.11,456.59,456.5402,912449,1.5565000477955095,1.6407986785040443
14091,2022-02-09 13:30:00,456.55,456.32,456.77,456.71,1700810,1.5126687233552047,1.6151726874742764
14092,2022-02-09 13:45:00,456.71,456.551,456.82,456.76,1292709,1.465078156077368,1.585153781194895
14093,2022-02-09 14:00:00,456.7701,456.76,457.43,457.295,2539317,1.4537741144086453,1.5588778478376453
14094,2022-02-09 14:15:00,457.295,457.13,457.4066,457.37,1142564,1.4343333511137075,1.5339689484928578
14095,2022-02-09 14:30:00,457.37,457.19,457.59,457.42,1729482,1.4067449086334705,1.5085241405209804
14096,2022-02-09 14:45:00,457.43,456.6026,457.49,456.66,2441333,1.3084719704095846,1.4685137064987013
14097,2022-02-09 15:00:00,456.66,455.92,456.72,456.065,3315767,1.1691017541895121,1.4086313160368635
14098,2022-02-09 15:15:00,456.068,455.76,457.03,457.0101,4012955,1.1219780605221104,1.351300664933913
14099,2022-02-09 15:30:00,457.018,456.43,457.75,456.88,5908916,1.0618933653635736,1.2934192050198452
14100,2022-02-09 15:45:00,456.87,456.63,457.88,457.5,12580000,1.052175802315105,1.2451705244788973
14101,2022-02-10 09:30:00,451.34,451.31,454.42,453.93,9850714,0.7477853947720519,1.1456934985375282
14102,2022-02-10 09:45:00,453.94,453.55,455.55,455.17,6017734,0.5996984897765287,1.0364944967853285
14103,2022-02-10 10:00:00,455.17,455.0,456.935,456.13,6617366,0.5534230116202252,0.9398801997523079
14104,2022-02-10 10:15:00,456.11,455.33,456.23,455.97,4169267,0.4980969474051449,0.8515235492828753
14105,2022-02-10 10:30:00,455.99,455.72,457.71,457.33,4413276,0.5575640258987278,0.792731644606046
14106,2022-02-10 10:45:00,457.33,455.1,457.43,455.51,4857203,0.4526158506341744,0.7247084858116717
14107,2022-02-10 11:00:00,455.51,454.8,456.24,455.07,4404801,0.33013376630287894,0.6457935419099132
14108,2022-02-10 11:15:00,455.065,454.56,455.64,455.16,3051151,0.23758929833616094,0.5641526931951628
14109,2022-02-10 11:30:00,455.13,454.27,455.4,455.39,2376143,0.18072295678575756,0.4874667459132818
14110,2022-02-10 11:45:00,455.3694,455.18,456.34,456.21,2493022,0.1995231398241799,0.42987802469546144
14111,2022-02-10 12:00:00,456.2,455.5101,456.26,455.94,2381023,0.19044039844612826,0.3819904994455948
14112,2022-02-10 12:15:00,455.94,455.55,456.44,456.17,1468623,0.19950160792541283,0.34549272114155843
14113,2022-02-10 12:30:00,456.16,455.47,456.535,455.94,2058691,0.18597974517643934,0.31359012594853464
14114,2022-02-10 12:45:00,455.97,452.75,456.06,453.72,9265867,-0.0038277512243212186,0.25010655051396347
14115,2022-02-10 13:00:00,453.68,453.141,454.38,453.68,3834568,-0.1556845902708801,0.16894832235699475
14116,2022-02-10 13:15:00,453.71,451.5,453.74,451.51,4669819,-0.4459919759594868,0.045960262693698434
14117,2022-02-10 13:30:00,451.505,450.0,451.89,451.5,6340899,-0.6691559735679107,-0.0970629845586234
14118,2022-02-10 13:45:00,451.51,450.91,452.12,452.07,2990085,-0.7909037668671317,-0.2358311410203251
14119,2022-02-10 14:00:00,452.06,450.33,452.22,450.44,3150635,-1.007305556296842,-0.39012602407562846
14120,2022-02-10 14:15:00,450.44,449.47,451.11,450.72,3842901,-1.1430356698808168,-0.5407079532366662
14121,2022-02-10 14:30:00,450.73,450.52,451.7,450.87,2557105,-1.2243850674764758,-0.6774433760846281
14122,2022-02-10 14:45:00,450.86,449.46,451.51,449.87,2724425,-1.3539393240830009,-0.8127425656843026
14123,2022-02-10 15:00:00,449.86,449.12,451.01,450.6,3502668,-1.3817788205800525,-0.9265498166634527
14124,2022-02-10 15:15:00,450.61,449.55,451.15,449.805,4113753,-1.451262428142286,-1.0314923389592194
14125,2022-02-10 15:30:00,449.81,448.12,449.81,448.34,6631505,-1.6060286457122857,-1.1463996003098327
14126,2022-02-10 15:45:00,448.33,447.2,449.97,449.38,14304777,-1.6260189455666705,-1.2423234693612004
14127,2022-02-11 09:30:00,449.41,448.86,450.33,449.48,5305938,-1.615173522995974,-1.3168934800881553
14128,2022-02-11 09:45:00,449.49,448.79,451.605,449.1883,5025812,-1.6115393768452009,-1.3758226594395646
14129,2022-02-11 10:00:00,449.16,448.52,450.82,449.04,4731935,-1.6021571896690716,-1.4210895654854663
14130,2022-02-11 10:15:00,449.01,448.28,450.2,449.7018,3560361,-1.523755109235708,-1.4416226742355147
14131,2022-02-11 10:30:00,449.72,449.02,450.58,449.94,2551621,-1.4259625378507508,-1.438490646958562
14132,2022-02-11 10:45:00,449.96,448.7,450.3,449.0,2244067,-1.4080798960208654,-1.4324084967710227
14133,2022-02-11 11:00:00,449.03,448.25,450.143,448.4661,2606714,-1.4206130980513763,-1.4300494170270934
14134,2022-02-11 11:15:00,448.43,447.75,448.845,448.16,3154567,-1.4386614688951909,-1.4317718274007132
14135,2022-02-11 11:30:00,448.15,446.82,448.6,447.14,3274675,-1.5177744492554552,-1.4489723517716617
14136,2022-02-11 11:45:00,447.14,446.96,448.27,447.92,3031505,-1.500238756383851,-1.4592256326940998
14137,2022-02-11 12:00:00,447.91,447.5,448.67,448.295,2014907,-1.4394886977934789,-1.4552782457139757
14138,2022-02-11 12:15:00,448.3,447.2661,448.36,447.92,1872548,-1.4054025983532483,-1.4453031162418302
14139,2022-02-11 12:30:00,447.93,447.53,448.32,447.62,1622715,-1.38661260479347,-1.4335650139521583
14140,2022-02-11 12:45:00,447.6106,446.39,447.64,446.685,2549527,-1.4306761414085258,-1.4329872394434318
14141,2022-02-11 13:00:00,446.68,446.39,447.7,446.96,2225485,-1.4269575317318868,-1.4317812979011229
14142,2022-02-11 13:15:00,446.96,445.68,447.08,445.69,2127105,-1.5090930081193505,-1.4472436399447686
14143,2022-02-11 13:30:00,445.68,442.32,445.75,442.64,9281686,-1.7995513670198306,-1.517705185359781
14144,2022-02-11 13:45:00,442.63,441.0,443.1,441.76,10599057,-2.076810179639722,-1.6295261842157693
14145,2022-02-11 14:00:00,441.72,440.48,442.73,442.5,10580442,-2.211337053576756,-1.7458883580879667
14146,2022-02-11 14:15:00,442.5,440.9,443.9,441.22,8907002,-2.3936434413784013,-1.8754393747460538
14147,2022-02-11 14:30:00,441.23,440.91,443.12,441.22,6181979,-2.5091980934579965,-2.0021911184884424
14148,2022-02-11 14:45:00,441.24,439.43,441.45,440.94,7542391,-2.5934736972986343,-2.120447634250481
14149,2022-02-11 15:00:00,440.95,440.6,442.79,441.01,6714780,-2.6243622906517885,-2.2212305655307425
14150,2022-02-11 15:15:00,440.98,440.01,442.134,441.08,5644062,-2.613071447374068,-2.2995987418994077
14151,2022-02-11 15:30:00,441.08,438.94,441.35,440.017,7578185,-2.6592444738957965,-2.3715278882986857
14152,2022-02-11 15:45:00,440.02,439.88,442.52,440.51,15429504,-2.625787506368397,-2.422379811912628
14153,2022-02-14 09:30:00,439.92,439.115,441.14,440.01,6567063,-2.6095373180621095,-2.4598113131425245
14154,2022-02-14 09:45:00,440.01,438.97,441.28,440.18,5150333,-2.5535061184710344,-2.4785502742082266
14155,2022-02-14 10:00:00,440.16,438.1,440.41,439.365,5274262,-2.54552149066069,-2.491944517498719
14156,2022-02-14 10:15:00,439.37,437.651,439.63,438.94,4459093,-2.5441600701179823,-2.502387628022572
14157,2022-02-14 10:30:00,438.93,437.36,439.37,438.43,3810968,-2.554783913623055,-2.5128668851426688
14158,2022-02-14 10:45:00,438.41,437.65,439.16,437.87,3853898,-2.5786654558150985,-2.526026599277155
14159,2022-02-14 11:00:00,437.88,437.62,438.75,437.72,2674740,-2.579955376839507,-2.5368123547896255
14160,2022-02-14 11:15:00,437.72,437.68,440.17,439.78,3357337,-2.3872343135185474,-2.5068967465354097
14161,2022-02-14 11:30:00,439.79,438.86,440.28,439.81,4289961,-2.206643915605923,-2.4468461803495125
14162,2022-02-14 11:45:00,439.85,439.45,440.68,440.17,2231704,-2.0112908241859486,-2.3597351091167997
14163,2022-02-14 12:00:00,440.18,439.55,440.63,439.97,2129156,-1.8512701306325425,-2.258042113419948
14164,2022-02-14 12:15:00,439.98,439.81,440.97,440.94,1711057,-1.6274217794937726,-2.131918046634713
14165,2022-02-14 12:30:00,440.92,440.455,441.46,441.09,2403013,-1.4215300880945279,-1.9898404549266762
14166,2022-02-14 12:45:00,441.073,440.68,441.489,440.9023,1651447,-1.2589923801539271,-1.8436708399721264
14167,2022-02-14 13:00:00,440.91,440.58,441.6,440.83,1561624,-1.1230680519365706,-1.6995502823650155
